Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.89361572,,79.25531769,,87.30158997,,89.94709015,84.42211151,76.21359253,72.8155365,82.60869598,82.12560272,85.09615326,89.09952545,81.04265594,86.25592041,89.09952545,86.7298584,92.85713959,94.2857132,92.85713959,87.14286041,82.54717255,81.60377502,84.43395996,83.01886749,73.58490753
Central Europe and the Baltics,CEB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.46808624,,98.40425873,,97.35449982,,97.35449982,94.9748764,93.20388031,90.77669525,95.16908264,94.20289612,94.71154022,94.78672791,92.41706085,94.31279755,98.57820129,98.10426331,98.09523773,96.19047546,94.2857132,93.80952454,94.81131744,94.3396225,91.50943756,89.62264252,92.45282745
Channel Islands,CHI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.61701965,,46.27659607,,66.13756561,,84.65608215,70.85427094,70.87378693,74.27184296,64.73429871,58.93719864,58.65384674,66.824646,68.2464447,62.08530807,57.81990433,59.71564102,60,60,60.47618866,61.90476227,60.84905624,46.69811249,48.58490753,51.41509247,51.41509247
China,CHN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.14893723,,32.97872162,,38.09523773,,32.27513123,28.64321518,31.55339813,30.09708786,27.53623199,28.01932335,29.32692337,30.80568695,25.59241676,27.96208572,27.96208572,26.54028511,28.5714283,26.19047546,26.66666603,38.57143021,36.320755,38.20754623,27.83018875,28.30188751,28.30188751
Cote d'Ivoire,CIV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.93616867,,36.17021179,,13.22751331,,3.174603224,5.025125504,3.398058176,0.970873773,4.830917835,6.280193329,7.211538315,11.37440777,8.056872368,8.530805588,11.84834099,17.06161118,13.33333302,20,15.71428585,12.85714245,15.56603813,13.679245,13.679245,20.75471687,26.41509438
Cameroon,CMR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.68085098,,19.68085098,,29.10052872,,26.45502663,31.15577888,32.52427292,40.29126358,38.64734268,34.29951859,26.92307663,29.85782051,22.74881554,26.54028511,26.54028511,27.48815155,12.38095284,15.23809528,13.33333302,12.38095284,8.490566254,8.018867493,9.905660629,9.905660629,10.84905624
"Congo, Dem. Rep.",COD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,2.116402149,3.5175879,1.45631063,1.45631063,0.966183603,2.898550749,3.365384579,3.791469097,3.317535639,2.369668245,2.843601942,2.843601942,4.761904716,4.761904716,4.285714149,2.857142925,5.188679218,7.547169685,5.660377502,7.075471878,6.13207531
"Congo, Rep.",COG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.17021275,,9.042552948,,19.57671928,,8.465608597,15.07537651,14.0776701,15.04854393,18.84057999,21.25603867,21.63461494,36.4928894,34.12322235,35.0710907,31.27962112,29.85782051,30.95238113,26.66666603,25.7142849,27.61904716,34.43396378,34.43396378,40.09434128,38.679245,46.22641373
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.914893627,,6.382978916,,8.465608597,,2.645502567,1.005025148,2.427184582,2.91262126,3.864734411,6.76328516,5.769230843,5.213270187,8.530805588,12.32227516,8.056872368,10.42654037,10.95238113,12.38095284,16.19047546,18.09523773,18.86792374,14.62264156,21.22641563,16.50943375,23.11320686
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.23404312,,65.95744324,,45.5026474,,60.84656143,26.63316536,39.32038879,33.98058319,32.85024261,15.942029,14.42307663,20.85308075,26.54028511,29.38388634,33.64928818,37.44075775,37.61904907,37.61904907,48.09523773,46.66666794,33.49056625,41.03773499,36.320755,39.15094376,39.15094376
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.44680786,,88.29787445,,90.47618866,,70.89946747,78.89447021,83.00971222,68.93203735,79.71014404,77.77777863,74.5192337,74.8815155,75.35545349,69.19431305,72.98577881,69.66824341,58.57143021,74.2857132,76.19047546,71.90476227,74.05660248,76.41509247,75.94339752,78.77358246,81.13207245
Costa Rica,CRI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.34042358,,77.65957642,,76.71957397,,83.59788513,65.82914734,66.99028778,67.4757309,68.59903717,66.66666412,55.76922989,65.87677765,70.1421814,63.03317642,67.77251434,67.77251434,65.23809814,67.14286041,66.66666412,66.19047546,62.26415253,60.37735748,71.69811249,76.88679504,83.49056244
Caribbean small states,CSS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.25531769,,45.21276474,,56.61375809,,52.91005325,56.78392029,57.76699066,58.73786545,60.38647461,60.86956406,62.98077011,56.39810562,56.87203979,55.45023727,57.34597015,60.1895752,63.33333206,65.7142868,69.04762268,68.09523773,66.03773499,66.98113251,65.56604004,58.49056625,61.320755
Curacao,CUW,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.74468231,,72.34042358,,72.48677063,,73.01587677,73.86934662,93.68932343,90.29125977,89.37197876,87.43961334,88.94230652,88.1516571,88.62559509,96.6824646,79.14691925,82.46445465,86.66666412,89.52381134,90.47618866,90.95237732,88.679245,96.69811249,97.64151001,99.52830505,100
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.10638428,,54.78723526,,68.7830658,,51.85185242,63.81909561,59.22330093,64.07766724,62.80193329,62.80193329,68.75,57.81990433,61.6113739,66.824646,66.824646,64.9289093,63.80952454,62.38095093,65.23809814,64.76190186,63.20754623,64.15093994,56.60377502,58.96226501,58.96226501
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.76596069,,77.12766266,,60.84656143,,83.06878662,76.8844223,68.44660187,77.66990662,85.50724792,83.09178925,85.57691956,79.14691925,82.93838501,88.62559509,86.7298584,87.67772675,83.33333588,81.90476227,80.95237732,83.33333588,86.320755,80.18868256,77.83018494,81.60377502,75
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.02127838,,92.02127838,,95.23809814,,85.18518829,64.82411957,67.96116638,75.72815704,82.12560272,81.15942383,79.80769348,77.72512054,73.4597168,71.5639801,71.09004974,76.30331421,78.09523773,68.09523773,68.57142639,65.23809814,64.62264252,65.09433746,67.92453003,69.81131744,67.45282745
Djibouti,DJI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.10638428,,17.55319214,,36.50793839,,32.80423355,21.60803986,33.98058319,22.81553459,37.68115997,39.13043594,54.80769348,63.03317642,53.08057022,53.08057022,51.6587677,42.65402985,20.95238113,30,24.2857151,20,41.50943375,33.01886749,30.18867874,25.94339561,26.88679314
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.74468231,,72.34042358,,67.72486877,,67.72486877,68.84422302,79.12621307,73.30097198,76.32849884,73.91304016,78.36538696,69.66824341,78.67298889,90.0473938,81.99052429,89.57346344,87.61904907,88.09523773,83.33333588,91.42857361,87.73584747,84.43395996,94.81131744,95.75471497,95.75471497
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.87233734,,97.34042358,,95.76719666,,96.82539368,93.96984863,83.98058319,85.43688965,85.02415466,91.30434418,86.05769348,85.30805969,86.25592041,87.20378876,75.82938385,80.0947876,78.57142639,76.66666412,75.23809814,75.23809814,79.71697998,81.13207245,78.30188751,80.18868256,77.35848999
Dominican Republic,DOM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21276474,,31.9148941,,44.97354507,,48.67724991,31.65829086,33.49514389,38.34951401,42.02898407,40.09661865,42.78845978,44.54976273,44.54976273,46.91942978,54.9763031,54.9763031,50.95238113,54.76190567,54.76190567,52.8571434,47.64151001,47.16981125,52.35848999,55.6603775,55.18867874
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.319149017,,4.787233829,,10.05290985,,6.878306866,5.527637959,10.67961121,20.38834953,15.942029,14.00966167,14.90384579,13.27014256,11.84834099,10.42654037,9.478672981,12.79620838,9.523809433,11.90476227,12.38095284,15.71428585,17.92452812,13.20754719,17.92452812,15.56603813,19.3396225
East Asia & Pacific (excluding high income),EAP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
